"date", "low", "high", "open", "close", "volume", "range"
Wed Nov 29 2017,402.11,518.13,468.52,434.01,494449.42,116.02
Thu Nov 30 2017,401.5,470,434.01,434,362792.39,68.50
Fri Dec 01 2017,421.57,468.43,434,463.82,195014.65,46.86
Sat Dec 02 2017,451.21,474.96,463.82,460.34,162534.21,23.75
Sun Dec 03 2017,450,483.61,460.35,464.76,167045.91,33.61
Mon Dec 04 2017,449.4,473,465,468.22,135391.72,23.60
Tue Dec 05 2017,452,470,468.22,457.3,153035.27,18.00
Wed Dec 06 2017,425.01,461.99,457.29,432.49,349367.26,36.98
Thu Dec 07 2017,415.01,448.89,432.48,433.28,331222.82,33.88
Fri Dec 08 2017,420.01,479.1,432.82,463.45,403995.58,59.09
Sat Dec 09 2017,450,535.1,463.45,485.04,544341.37,85.10
Sun Dec 10 2017,438,486.13,485.05,447.51,217489.58,48.13
Mon Dec 11 2017,445.23,519.49,447.51,518,297953.27,74.26
Tue Dec 12 2017,501.11,714,518,686.82,878290.36,212.89
Wed Dec 13 2017,606,715,686.82,679.99,286847.69,109.00
